Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,Unnamed: 67,Country Name
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.7467490054035,84.90171376958,85.1925986822509,85.5612927902085,85.8760786193672,85.961672223155,86.1344638739431,86.2880919739279,86.3911023375623,86.5246261192321,86.7922932898472,86.6668275495922,86.6169748284305,86.638679791546,86.6645752138712,86.6244496713105,86.5366535689319,86.4619721024356,86.3989886828798,86.3865647384578,86.4655494379721,86.529072080435,86.6510566907656,86.8377783688372,87.0850094508797,87.3814007167588,87.6683798991547,87.996824233541,88.3595549674068,88.7470954892487,88.7477967279859,89.2874412607095,89.4706921907634,0.0,Governance LBR
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance LBR
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.14,90.11,88.99,87.65,87.07,86.95,87.46,88.1,88.52,90.47,91.34,91.57,91.14,90.35,89.56,87.76,87.59,89.83,91.84,91.81,88.58,87.09,86.2,87.53,91.16,91.93,92.78,93.56,94.42,89.71,92.96,92.94,0.0,0.0,Governance LBR
Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.7,0.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0,0.0,0.0,0.0,0.0,33.4,0.0,0.0,0.0,Governance LBR
Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0871133721907,19.6630238201051,20.5095085348297,23.186882669526,25.4607507849616,22.5480409156,24.0805790808621,17.0162220280208,19.5845952115968,5.25503111362415,18.2357649945911,10.3319258455698,5.11229765938107,3.06024951788482,2.2807463510489,6.5194894319028,8.69895491969333,9.98956012377608,2.04566388980877,0.0,0.0,0.0,Governance LBY
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance LBY
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75091214668551,6.63790707031438,5.92651670933806,6.73071549427169,8.32780326874218,9.18893325527254,9.42719456538562,8.6091230606734,8.41251147870632,8.54551543911247,8.6763767292169,8.42638510544899,8.43540241606149,8.82819219213368,8.52192758128569,9.07917559240464,8.86106316217866,8.10137215960764,8.55374680694949,8.86828713162859,9.17432379727135,6.70741994514661,9.93464931932053,9.98581338934686,9.72308866003998,8.28960787179427,7.75123857963044,8.16760242329375,8.35162531436247,8.32576759513649,6.68280547080212,0.0,0.0,0.0,Governance LBY
"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8657.83213866059,-5127.29523488834,-4232.41593498038,-2665.92330300823,-2049.86894144086,-2974.2787260469,-2516.78702749995,-2121.95581178921,-1989.59691455161,-1269.70488282206,-744.929854633532,-630.37441133913,-588.171602475328,-548.793672694746,-464.731859953407,-464.171031049338,-401.206694455466,-454.695230703385,-431.948487603453,-555.227701242388,-620.925445818899,-591.796980346847,-533.371550928949,-467.373933040837,-452.22617268408,-425.281863513873,-420.553754096323,-430.277119382001,-378.852805496622,-379.696788923993,-358.83594143901,-339.241981193905,-360.988937462631,-405.677053055587,-450.059756328316,-483.950563282187,-546.959239952732,-502.213580352347,-418.080884115866,-399.065017933236,-138.440853969408,-403.059068451928,-227.78894955333,-102.964112042919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance LBY
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.73,5.06,5.24,4.64,4.56,4.25,3.75,2.97,3.31,3.82,4.18,6.9,4.25,4.68,8.0,6.48,6.52,4.75,4.31,6.33,6.06,0.0,0.0,0.0,Governance LBY
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.791841987009,1091.8344432322,1246.53977246557,1329.61266303455,1599.05246480886,1377.25415948562,1626.00553543643,1750.65589434244,1864.08438729292,2379.19715666685,2446.22567693279,2533.5587025032,2467.49232969349,2543.5868849534,2750.16943457301,2653.88265076537,2814.1420405584,2631.26195896374,2781.78405933886,2635.72641193038,2609.24451130604,2536.05050373243,2574.20224995985,2846.2825900352,2955.01433215658,3082.28891471611,3080.61956459214,3068.77868170847,2982.06938792779,3070.47503390051,3090.88279646605,3137.51455508881,3148.15103485865,3153.91530608101,3044.37403584044,3008.22450446306,2740.32129951287,2857.62727647844,3034.2873350816,3201.49005204569,2211.80705259681,2938.42827865012,3243.82307687552,2930.37316629505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance LBY
Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.820776797343,95.3938315647695,95.9420855484068,96.2167064264538,96.8937511562787,96.4636512099619,97.0653926250469,97.3311191557665,97.6188213570404,98.226190062414,98.3575453147908,98.4886792058286,98.5198788733531,98.6209368642626,98.7659887974174,98.7601841379801,98.8642218482168,98.8183947310999,98.9116698443757,98.8803609894688,98.8963448993686,98.8907753244062,98.9312777315466,99.0534834570234,99.1060089005867,99.1399178129179,99.1352223173441,99.1266869778947,99.095516293151,99.1182837330156,99.124585046223,99.1479772530558,99.1623164350698,99.1756927102392,99.1354757913023,99.1413880446218,99.0961876019857,99.1522926831461,99.2040322826776,99.2814773454721,98.9027507508245,99.0813529905047,99.1855059681181,99.1112963634113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance LBY
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6792704082,-1.76283887062603,-0.958897332849631,13.0160372478013,4.46163899648637,11.8707565226151,6.50052541959279,6.22998278561838,-0.162048238799883,-4.4001817631021,5.0272476723775,-50.3385151384986,86.8267484395784,-17.9979615745681,-23.0428058282215,-0.842656252118843,-1.4909411172622,32.4918021862688,7.9413678529104,-11.1956945908638,-29.7871479885529,31.3725154401954,-1.23698194418768,0.0,Governance LBY
GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance LBY
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.329,48.455,48.603,48.764,48.924,49.079,49.232,49.373,49.507,49.644,49.779,49.909,50.036,50.147,50.252,50.346,50.393,50.43,50.457,50.471,50.487,50.705,50.954,50.895,50.856,50.847,50.871,50.883,50.878,50.872,49.088,50.174,0.0,0.0,Governance LBY
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.1643905639648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0999984741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance LBY
Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8480768013466,12.4899379268079,10.8586127312242,11.3675370376482,12.4484326317477,12.8700011704894,12.8079926042506,11.6908278240663,11.4547343163831,10.5730977315531,10.8750061612597,9.96005423134106,9.36703141679151,10.0940160908852,10.468958130222,10.9673867648878,11.0760762728705,10.7301175478422,10.5871008273433,9.42707325141651,9.72078918044827,4.0031230280802,10.5713223972592,7.32304207313314,4.64717717674872,4.27879339043173,4.09540674311976,6.6318619651971,7.57593561726965,8.08526029488416,3.61186196843916,0.0,0.0,0.0,Governance LBY
Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292200708381412,0.283531955648713,0.259903308795407,0.263464383703303,0.253415988766931,0.267081446200906,0.255745237720811,0.244915340328896,0.25772727296454,0.272925684628582,0.238973843939326,0.228759109887269,0.240550248773155,0.239723261889053,0.253680960896609,0.261980161137762,0.269087506899373,0.270348725483941,0.27203915133494,0.279098905677518,0.287150347012348,0.28612138218771,0.31751002253883,0.316232237706845,0.299141276048073,0.277459459952667,0.28301596479957,0.289367234423301,0.276698549799291,0.272201729220251,0.270163535690573,0.0,0.0,0.0,Governance LBY
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.510485737071,4.38769644837567,4.2591734917015,4.12865149445872,4.00892317786674,3.91545296771342,3.84287324458525,3.77253732266376,3.70016161979253,3.63080657689968,3.56504399539697,3.50333449078802,3.44249988573109,3.36011987011193,3.24949551399759,3.13001575370723,3.01705700174355,2.91521182781527,2.82353178570514,2.7422000719226,2.67306731651995,2.61581280684495,2.56818570876909,2.53267620674426,2.52713738940741,2.5505844034674,2.58918854838262,2.64242327878537,2.70547659928411,2.77273175760298,2.8421638699046,2.91402222631151,2.98816341402313,3.06388194684255,3.14146091953627,3.22232135933961,3.30648965112826,3.39212117954559,3.47778235186118,3.56302038869924,3.63377557572665,3.69082828460499,3.73230032749181,3.7508656749432,3.77511455918067,3.81135720435095,3.82646678729652,3.85746519598618,3.89684589251715,3.92703615347401,3.96035882693859,4.24695206889575,4.55508345541865,4.55586351782165,4.58472154711137,4.65147882791916,4.71747459009557,4.76206565064791,4.77897333242973,4.78723226116015,4.80500882033537,0.0,0.0,0.0,Governance LBY
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0363160477671,46.5005970002781,47.0367947669665,47.6192812060564,48.2040382571732,48.7722338477635,49.32317551661,49.8381453748815,50.3327174926017,50.8429125038835,51.3802678863117,51.9276224631184,52.4928404061442,53.051742344245,53.5641283540443,54.0126707390184,54.3571960981301,54.635428497258,54.8628712549555,55.0606035955422,55.2445957613175,55.3065152849826,55.3631805040589,55.4149499705709,55.4597371995222,55.5022434742737,55.6588003933137,55.8431758530184,56.0502545573986,56.2759958571029,56.0320348234174,56.4210701783631,56.885593220339,0.0,Governance LBY
Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance LBY
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13,3.01,2.89,2.7,2.36,2.19,2.1,2.12,2.15,2.05,2.04,2.92,2.86,2.85,2.73,2.61,2.79,2.95,2.78,2.51,2.37,3.16,2.66,2.39,2.31,3.05,2.82,3.0,2.98,3.0,3.12,0.0,0.0,0.0,Governance LBY
Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance LBY
Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance LIE
"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance LIE
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.91711649574135,7.07381894541964,6.9960613569521,7.16494802079168,6.60528426445955,6.61060582712852,6.5724340875004,6.87366984576645,7.12142631251942,6.94669314732485,6.56634160964089,6.43189866970278,6.53008853471047,6.74572105882353,6.68777930029154,6.61752801780193,6.62446043165468,5.71248719772404,6.20140298296658,5.75682334968465,5.31176415409453,4.88496485119788,5.07671406656622,5.23134507960659,4.34707704334699,4.27717290857984,3.98410635752081,4.1112037002824,3.74401935517666,3.8726083883374,3.66384799772938,0.0,0.0,0.0,Governance LIE
"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance LIE
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance LIE
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance LIE
Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance LIE
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66922200503269,1.66921956386599,1.66922564576701,1.66922250469742,1.66923227513722,4.75867204189167,4.7586770940504,4.75867683639997,4.75867147850049,4.75867252328473,4.81482021573869,-1.59010687970252,0.538599939236391,4.28570941677113,7.02055449052803,3.99999999912237,9.23076798517009,5.6337983064256,4.49198530684953,2.25287096905899,1.80117007596034,3.60829384387156,4.33210120561074,6.86614413219762,5.8755504001748,6.90530179973636,7.22513485456875,7.76126283694691,10.4109232010236,3.22019308239609,-0.733092455297992,-0.993919947159299,-1.93756534125014,3.03917210306501,4.82807677743524,8.64496857267281,3.325963509369,1.79808847836411,-1.15748291975636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance LIE
GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0082150512922148,-0.008250328307481,-0.0082856053227472,-0.0083208823380134,-0.0083561593532795,-0.0083589301988614,-0.0083931732843216,-0.0033753035489514,-0.0033659461356576,-0.0032402126655971,-0.0032467389418666,-0.0034245956018521,-0.003370500687219,-0.0060002297375683,-0.0060274223618087,-0.0060484627419386,-0.0060769953844832,-0.0060974742798714,-0.0061200164085929,-0.0061439548039811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance LIE
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance LIE
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance LIE
Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0674075091256736,0.0683097229840922,0.0686732700043947,0.0686991869918699,0.0685531251026374,0.0685323081903529,0.0771317292657242,0.0687293358514322,0.0698639018328673,0.0705151310746589,0.0780927451099134,0.0714908017737296,0.0794874603033271,0.0804180294117647,0.0812371137026239,0.081742450076583,0.0799885350683597,0.079523413940256,0.087276432869128,0.0774940434477926,0.0778064911206369,0.076390864627373,0.0762430352006574,0.07684486225072,0.0692562540435627,0.0699426850488556,0.0682041000824271,0.0678529388476867,0.067485738980121,0.0671083883374045,0.0667833883785736,0.0,0.0,0.0,Governance LIE
Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0336927168433861,0.0317657021393308,0.0318102498225212,0.0303038784486205,0.0297820803363221,0.0292501133052768,0.027454446820053,0.0264363550519358,0.0260931966449208,0.0250256017170014,0.0242853812148005,0.023910953978907,0.0234526162704419,0.0237245588235294,0.0236446064139942,0.0224008900962344,0.02308128636533,0.0226194025604552,0.0229106522414621,0.0223096005606167,0.0231694037744252,0.023383486694852,0.0225538419394603,0.0225641471499212,0.0219908885054992,0.0227686788917146,0.0227943843229014,0.0227164084562802,0.0226324873628244,0.022544540304558,0.0224736298895655,0.0,0.0,0.0,Governance LIE
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.95288975230694,8.01033591731266,7.92323549052057,7.79574468085106,7.76088822438187,7.74345252574394,7.74099960437821,7.75157959623979,7.77572335215631,7.85095826442261,7.89274029114705,7.93112262682128,7.96415672290038,8.01537009572604,8.147804576376,8.33260963960052,8.45148616330714,8.56596718969899,8.74199545548441,8.8927708151368,8.97274381586578,8.90278544938057,8.79381824551842,8.7739162140897,8.79447388342165,8.88353773496855,9.10747818402739,9.35661898191852,9.52099772755739,9.69795285031651,9.88197257035582,9.983543609435,10.0334674284169,10.0659736105558,10.1078941750283,10.1327290385238,10.127006414143,10.0958436285233,10.1213128504637,10.2314885788748,10.2932493603621,10.3519048403769,10.5274092541477,10.7176470588235,10.9373177842566,11.2979900877079,11.6983619713667,12.1267727848191,12.6255278880242,13.1606609763276,13.6127038913322,14.0885351902512,14.6297031872783,15.1621360937903,15.686115940857,16.1812341052068,16.6886026137013,17.1516423189094,17.5977580471963,18.047398783847,18.4745587779957,0.0,0.0,0.0,Governance LIE
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Governance LIE
